@relation 'AT: credit_rating_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R27-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute '-0.5310.521v21-0.319v18+0.277v14-0.256v13+0.234v7...+0.4620.577v23-0.43v22+0.311v28-0.306v30-0.271v13...-0.312-0.549v1-0.479v6-0.316v21+0.248v17+0.225v29...+0.26 0.481v13-0.405v12-0.277v27+0.25 v21-0.225v14...-0.207-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4......' numeric
@attribute '0.6280.548v20-0.397v16+0.342v29+0.316v2+0.208v18...+0.4940.398v4-0.391v28+0.342v30-0.329v21-0.322v22...+0.3060.428v15-0.35v20+0.341v31+0.34 v28+0.279v29...-0.2210.479v24+0.381v8-0.291v31-0.279v14-0.274v9...-0.2090.475v24+0.382v28-0.299v15-0.271v3+0.26 v7......' numeric
@attribute '-0.37-0.549v1-0.479v6-0.316v21+0.248v17+0.225v29...-0.3260.45 v17+0.397v18-0.377v19+0.292v6-0.287v30...+0.322-0.601v10-0.328v15-0.284v27+0.258v6-0.244v21...-0.3170.388v7+0.371v29-0.348v5+0.306v16-0.275v4...+0.275-0.485v1-0.416v31+0.279v19-0.265v8+0.243v18......' numeric
@attribute '-0.4190.521v9+0.347v31-0.345v6+0.331v18+0.326v19...+0.3650.428v15-0.35v20+0.341v31+0.34 v28+0.279v29...+0.362-0.455v7+0.323v19-0.296v9-0.29v15+0.285v17...+0.3130.45 v17+0.397v18-0.377v19+0.292v6-0.287v30...-0.3020.388v7+0.371v29-0.348v5+0.306v16-0.275v4......' numeric
@attribute '-0.411-0.446v29-0.344v13+0.338v31-0.306v12-0.262v1...-0.3450.526v2+0.375v19+0.279v1+0.238v22-0.224v21...-0.3440.475v24+0.382v28-0.299v15-0.271v3+0.26 v7...+0.3340.386v25-0.319v23-0.317v16-0.305v26-0.292v13...-0.320.518v8-0.463v5+0.36 v14-0.338v31-0.226v27......' numeric
@attribute '-0.6270.394v18-0.331v9+0.287v7-0.274v10-0.249v12...+0.311-0.446v29-0.344v13+0.338v31-0.306v12-0.262v1...-0.2740.386v25-0.319v23-0.317v16-0.305v26-0.292v13...-0.2570.548v20-0.397v16+0.342v29+0.316v2+0.208v18...+0.2410.45 v17+0.397v18-0.377v19+0.292v6-0.287v30......' numeric
@attribute '-0.386-0.485v1-0.416v31+0.279v19-0.265v8+0.243v18...+0.345-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4...+0.3150.45 v17+0.397v18-0.377v19+0.292v6-0.287v30...-0.312-0.39v22-0.353v11+0.289v26-0.283v3+0.278v21...-0.2950.421v2-0.377v15+0.327v18-0.321v19-0.244v23......' numeric
@attribute '-0.4240.577v23-0.43v22+0.311v28-0.306v30-0.271v13...+0.3520.428v15-0.35v20+0.341v31+0.34 v28+0.279v29...-0.347-0.549v1-0.479v6-0.316v21+0.248v17+0.225v29...+0.337-0.39v22-0.353v11+0.289v26-0.283v3+0.278v21...+0.2540.475v24+0.382v28-0.299v15-0.271v3+0.26 v7......' numeric
@attribute '-0.4820.421v2-0.377v15+0.327v18-0.321v19-0.244v23...+0.3840.479v24+0.381v8-0.291v31-0.279v14-0.274v9...+0.3080.518v8-0.463v5+0.36 v14-0.338v31-0.226v27...-0.2860.521v9+0.347v31-0.345v6+0.331v18+0.326v19...-0.261-0.601v10-0.328v15-0.284v27+0.258v6-0.244v21......' numeric
@attribute '-0.471-0.389v26-0.36v11+0.348v20+0.331v25-0.307v3...-0.352-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4...+0.32 0.428v15-0.35v20+0.341v31+0.34 v28+0.279v29...+0.314-0.363v1+0.333v2+0.285v25-0.285v5+0.284v4...+0.3  -0.601v10-0.328v15-0.284v27+0.258v6-0.244v21......' numeric
@attribute '0.569-0.363v1+0.333v2+0.285v25-0.285v5+0.284v4...+0.3230.386v25-0.319v23-0.317v16-0.305v26-0.292v13...+0.316-0.389v26-0.36v11+0.348v20+0.331v25-0.307v3...-0.3030.479v24+0.381v8-0.291v31-0.279v14-0.274v9...-0.3030.481v13-0.405v12-0.277v27+0.25 v21-0.225v14......' numeric
@attribute 0.418-0.39v22-0.353v11+0.289v26-0.283v3+0.278v21...-0.3820.386v25-0.319v23-0.317v16-0.305v26-0.292v13...+0.349-0.389v26-0.36v11+0.348v20+0.331v25-0.307v3...+0.3470.373v18-0.361v27+0.349v12-0.284v6-0.278v9...-0.294-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4...... numeric
@attribute '-0.4820.475v24+0.382v28-0.299v15-0.271v3+0.26 v7...+0.3250.479v24+0.381v8-0.291v31-0.279v14-0.274v9...+0.31 0.421v2-0.377v15+0.327v18-0.321v19-0.244v23...+0.306-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4...-0.2630.373v18-0.361v27+0.349v12-0.284v6-0.278v9......' numeric
@attribute '-0.4680.526v2+0.375v19+0.279v1+0.238v22-0.224v21...+0.404-0.601v10-0.328v15-0.284v27+0.258v6-0.244v21...+0.3690.518v8-0.463v5+0.36 v14-0.338v31-0.226v27...+0.3620.388v7+0.371v29-0.348v5+0.306v16-0.275v4...+0.25 -0.389v26-0.36v11+0.348v20+0.331v25-0.307v3......' numeric
@attribute '-0.395-0.446v29-0.344v13+0.338v31-0.306v12-0.262v1...-0.3530.481v13-0.405v12-0.277v27+0.25 v21-0.225v14...+0.3490.518v8-0.463v5+0.36 v14-0.338v31-0.226v27...-0.32-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4...-0.311-0.485v1-0.416v31+0.279v19-0.265v8+0.243v18......' numeric
@attribute '0.4050.373v18-0.361v27+0.349v12-0.284v6-0.278v9...-0.390.428v15-0.35v20+0.341v31+0.34 v28+0.279v29...+0.316-0.455v7+0.323v19-0.296v9-0.29v15+0.285v17...-0.256-0.389v26-0.36v11+0.348v20+0.331v25-0.307v3...-0.242-0.485v1-0.416v31+0.279v19-0.265v8+0.243v18......' numeric
@attribute '0.5030.373v18-0.361v27+0.349v12-0.284v6-0.278v9...+0.4370.521v9+0.347v31-0.345v6+0.331v18+0.326v19...-0.344-0.39v22-0.353v11+0.289v26-0.283v3+0.278v21...+0.31 -0.485v1-0.416v31+0.279v19-0.265v8+0.243v18...-0.294-0.601v10-0.328v15-0.284v27+0.258v6-0.244v21......' numeric
@attribute '-0.3760.479v24+0.381v8-0.291v31-0.279v14-0.274v9...-0.3160.386v25-0.319v23-0.317v16-0.305v26-0.292v13...-0.2860.475v24+0.382v28-0.299v15-0.271v3+0.26 v7...-0.268-0.549v1-0.479v6-0.316v21+0.248v17+0.225v29...-0.2660.548v20-0.397v16+0.342v29+0.316v2+0.208v18......' numeric
@attribute '0.407-0.363v1+0.333v2+0.285v25-0.285v5+0.284v4...-0.3490.45 v17+0.397v18-0.377v19+0.292v6-0.287v30...-0.3250.521v21-0.319v18+0.277v14-0.256v13+0.234v7...+0.319-0.549v1-0.479v6-0.316v21+0.248v17+0.225v29...-0.288-0.446v29-0.344v13+0.338v31-0.306v12-0.262v1......' numeric
@attribute '-0.3970.518v8-0.463v5+0.36 v14-0.338v31-0.226v27...+0.3690.479v24+0.381v8-0.291v31-0.279v14-0.274v9...-0.3540.386v25-0.319v23-0.317v16-0.305v26-0.292v13...+0.3360.388v7+0.371v29-0.348v5+0.306v16-0.275v4...-0.305-0.485v1-0.416v31+0.279v19-0.265v8+0.243v18......' numeric
@attribute '0.3980.475v24+0.382v28-0.299v15-0.271v3+0.26 v7...+0.3140.481v13-0.405v12-0.277v27+0.25 v21-0.225v14...-0.295-0.601v10-0.328v15-0.284v27+0.258v6-0.244v21...+0.2880.421v2-0.377v15+0.327v18-0.321v19-0.244v23...+0.2820.45 v17+0.397v18-0.377v19+0.292v6-0.287v30......' numeric
@attribute -0.4360.521v9+0.347v31-0.345v6+0.331v18+0.326v19...-0.401-0.455v7+0.323v19-0.296v9-0.29v15+0.285v17...+0.3790.526v2+0.375v19+0.279v1+0.238v22-0.224v21...+0.3070.388v7+0.371v29-0.348v5+0.306v16-0.275v4...-0.282-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4...... numeric
@attribute '0.4020.394v18-0.331v9+0.287v7-0.274v10-0.249v12...-0.3930.421v2-0.377v15+0.327v18-0.321v19-0.244v23...+0.29 0.45 v17+0.397v18-0.377v19+0.292v6-0.287v30...+0.281-0.389v26-0.36v11+0.348v20+0.331v25-0.307v3...-0.265-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4......' numeric
@attribute -0.4430.577v23-0.43v22+0.311v28-0.306v30-0.271v13...+0.357-0.549v1-0.479v6-0.316v21+0.248v17+0.225v29...-0.325-0.485v1-0.416v31+0.279v19-0.265v8+0.243v18...-0.283-0.39v22-0.353v11+0.289v26-0.283v3+0.278v21...+0.271-0.446v29-0.344v13+0.338v31-0.306v12-0.262v1...... numeric
@attribute '0.5980.398v4-0.391v28+0.342v30-0.329v21-0.322v22...-0.368-0.601v10-0.328v15-0.284v27+0.258v6-0.244v21...-0.2760.577v23-0.43v22+0.311v28-0.306v30-0.271v13...-0.2540.481v13-0.405v12-0.277v27+0.25 v21-0.225v14...+0.2210.394v18-0.331v9+0.287v7-0.274v10-0.249v12......' numeric
@attribute v32 numeric

@data
0.564358,0.012005,-0.230209,-1.520475,-0.370704,-0.004227,1.02798,-0.931632,-1.897025,-0.034132,-1.134477,-0.14237,-0.058175,-1.845036,0.368236,0.691741,-1.096021,0.535746,0.080917,0.33967,-1.46067,1.453123,1.465699,-1.09702,0.924061,0
1.28949,1.354401,-0.21014,-0.814467,-1.386896,-0.641813,-0.633834,1.007706,-0.468,-0.391786,-0.706675,-1.912842,-0.953492,-1.689828,1.15892,1.109967,0.468592,-0.626656,-0.322584,0.373617,0.673069,-0.440313,-2.335297,-1.324063,1.551626,0
0.396184,1.169576,0.073439,0.76905,0.240438,-0.18977,-0.226978,-1.102302,-0.397965,0.258449,-0.202434,-3.528705,0.478657,0.089638,1.438015,-0.508995,-1.344196,0.792952,-0.742566,0.198019,-0.439994,0.808853,1.792399,-1.907266,-0.065062,0
-1.505129,-0.059104,0.09035,0.238335,-0.715753,-1.566386,0.284895,0.867694,-0.108584,-0.387595,-0.561501,-0.93272,0.2054,1.071053,1.882165,0.883815,-0.143843,1.158953,-0.896207,-0.482089,-1.180782,-0.367782,0.261663,2.253164,1.289672,0
0.333496,-1.544501,0.355631,-1.010034,0.535551,0.416672,1.565571,-1.252712,0.938596,-0.04544,-0.177351,2.32981,0.487963,1.603657,0.415026,0.023983,0.693369,1.763109,-0.150435,0.726815,0.038217,-1.787227,-0.253489,-1.017816,0.92748,1
0.195735,2.172887,0.358035,-2.195095,0.85716,2.182026,0.434828,-0.232464,-1.711451,-1.487641,-0.383832,-0.244754,2.204832,0.034865,-1.21215,-1.294536,0.241211,0.391158,-0.097477,-0.498922,0.735439,-0.500619,0.536898,-0.870049,-2.177854,1
-0.422868,1.41572,-0.301482,-2.564175,0.097772,-1.868364,-1.00141,-2.902009,0.448918,-0.4349,-0.517306,-0.241867,-1.618761,0.371687,-1.928634,-1.814714,0.659892,-1.553753,0.851396,-1.2685,-0.524131,0.472818,2.172272,-0.758135,-0.413558,1
-1.165656,1.28867,0.407449,-2.290041,0.855724,0.767047,-0.493068,-0.887217,-2.11974,-0.18479,0.863105,-1.720225,1.400634,1.973486,-0.356129,-0.250633,1.978881,-0.06598,1.228304,0.100361,-0.030996,-0.472842,-0.615672,1.500126,-2.242969,1
0.508239,0.475228,-0.489457,-1.256636,-0.315632,-0.073454,1.051865,-1.188896,0.098117,-0.5924,0.151261,1.545995,-0.911021,-0.061943,-1.336471,0.63289,-0.226831,-0.026965,0.456917,0.907178,-0.426228,1.924502,-0.022172,-0.282079,-0.969885,1
1.455379,0.864509,0.619328,0.542283,-0.596011,-0.004313,0.842722,-0.339719,1.136172,1.52736,0.682579,-1.881297,0.386138,0.580597,-1.639719,-0.263564,-0.579628,0.729369,0.27424,-0.84642,0.034194,0.116862,-0.40185,-2.306283,0.509407,1
0.631258,0.767599,0.296074,-1.509453,2.244834,2.551102,-0.034262,-0.544269,3.012834,0.606447,-0.059843,1.656995,0.374201,-0.717307,0.626068,0.940781,1.432804,0.045259,-0.40971,0.812821,-1.485241,0.038611,0.538406,0.484174,-0.92496,1
-0.685424,-0.629763,-0.715964,0.336531,0.105629,0.056368,0.382924,1.469893,1.237683,1.059629,-1.208407,-0.703495,1.36075,0.752107,-0.996283,-0.099969,-0.634242,-0.052679,1.495919,-0.456491,-0.571933,-0.437939,-0.346014,0.542298,-0.299925,1
1.498092,0.246513,0.61932,1.306797,1.26822,-0.584065,0.194011,0.003231,0.821057,0.0552,0.494715,0.535601,0.112854,0.249045,-1.771088,-1.11186,-0.595542,-0.887665,0.66398,-0.865825,-0.067465,0.020652,-0.770279,0.824999,-0.525293,1
1.060192,0.498167,-0.720586,-0.288225,-0.863851,0.358733,0.414935,-1.418734,0.323067,0.47784,0.061664,2.41981,0.128011,0.74143,0.827842,0.453863,0.217531,0.708996,1.058464,1.306686,0.008986,0.017533,0.240816,0.262625,-0.410086,1
2.275438,-3.526169,-2.431974,0.267395,-0.397057,0.192252,-2.09345,-1.840999,0.623091,0.219733,0.691787,-1.108695,-1.090881,0.512495,-0.403713,-0.246235,0.857837,-0.140195,0.428861,1.393824,1.731695,-1.036252,-1.464447,0.843509,-0.640567,1
-1.354373,1.74107,-0.872527,0.042001,0.637562,-0.416581,0.528498,0.071746,0.389765,0.428135,-1.854818,-0.484082,0.371317,1.70301,0.303045,-0.154574,0.307538,0.488335,1.568793,0.549797,0.480099,0.279748,-0.333893,-0.367572,-0.939429,1
-0.233739,0.380439,0.732407,0.770337,-1.046669,-0.296399,0.041975,-0.69981,-0.166178,0.049796,0.075548,1.809052,0.662044,-0.870873,-0.971197,-1.450652,-0.466397,-0.018576,0.687796,1.792314,0.381321,-1.050013,-1.346743,0.322898,0.896116,1
0.511775,0.083845,-0.739739,-0.38251,2.379828,-0.152757,0.45879,-0.857025,1.356172,-0.373391,-0.403852,-0.169491,0.748993,1.524359,-0.51131,-0.555414,0.105745,0.171111,-0.32952,0.19029,0.322648,-1.615709,0.330362,-1.780647,-1.15404,1
0.508572,1.438668,-0.170337,1.746591,2.319498,1.936009,0.032236,-0.3762,-1.586551,-0.978382,-0.063498,-0.3972,-1.064868,0.698515,-2.857907,-0.645226,0.024872,-0.1258,-0.271482,1.349017,-0.384352,-4.056457,1.673769,-0.656446,1.225817,1
0.95998,1.001098,0.685478,0.563781,-1.450704,0.971773,0.152953,-0.981869,1.033627,0.197288,1.680939,-0.195889,1.029865,0.962966,-0.935366,-0.511168,-0.966139,0.01315,-0.617208,0.559796,-0.750485,0.565943,0.330065,-1.615959,0.763895,1
-1.55137,-0.249082,-2.483501,1.183554,-0.539038,1.955767,0.974859,0.635936,-2.868284,0.801135,2.105351,0.835705,-2.996281,-0.036116,-0.617909,1.40735,-0.060555,-1.039039,2.362809,1.019048,-0.311801,-1.526873,1.815818,-0.492837,0.057678,1
-0.709622,-2.230175,0.434966,-1.723791,1.122218,0.951279,0.138929,0.907763,0.107886,-0.492701,-1.250074,-0.370459,0.483233,1.159413,-2.598061,0.581039,-0.759629,-0.059886,-0.486035,0.03146,0.943958,0.417327,-0.152723,-0.779453,1.441875,1
-0.324246,0.754641,-1.036242,0.77362,-0.282163,0.211805,1.907545,-0.464472,1.644556,-1.669982,0.137806,1.230653,0.352326,0.305095,0.41106,1.497529,-0.693762,-1.944984,1.185507,-0.76237,0.159313,0.458646,-0.040675,0.940774,-1.296162,1
1.227894,-1.075748,-0.582756,-0.129879,1.100662,-0.166057,-0.415626,0.019795,2.025019,0.048092,1.381444,1.269116,0.129456,0.377099,0.088341,0.504321,0.016103,0.405896,-0.279241,0.503611,0.439219,-1.630942,-0.417993,-0.389206,-1.631621,1
-0.176946,-0.656543,0.517036,-1.23885,-1.617446,-0.659159,-1.921218,0.232505,2.205786,-0.562238,-0.926899,0.656372,-0.342271,0.322026,-1.056672,-0.862403,0.427012,-0.055595,0.291548,-1.716575,-1.046851,-0.938289,1.607011,-1.438915,-1.091832,1
-1.044417,-1.171577,-0.342726,-0.518778,0.307403,0.961118,0.274291,-0.633218,0.438465,-1.032628,1.069787,-0.139677,-0.736507,0.090378,0.308267,1.534343,1.268496,-1.268706,0.367231,-1.190261,2.158954,-1.098143,-2.317157,-1.078923,0.784341,1
0.410404,-1.274684,-0.962951,-0.747346,-0.196345,0.509548,-0.052038,-0.196227,-0.374238,0.749084,-0.972553,-0.183179,-0.668936,0.834662,-2.085194,-0.023032,-1.202737,-0.85755,-0.449967,-0.182395,0.854611,1.367718,0.112363,-0.086567,0.238197,1
0.065119,-1.311937,0.451714,0.994467,0.113111,-0.213998,-0.309109,-0.548613,-0.276514,0.845568,-0.927828,-0.155867,0.436751,0.085808,-1.472054,-0.942787,-0.256071,0.373228,1.371159,0.374626,-0.251375,-0.449434,-1.207253,0.039933,-0.184373,1
0.396695,0.400631,-0.503327,0.158966,-0.954334,1.316615,0.062966,-0.10916,0.358273,-2.528794,1.46212,1.244426,0.373622,0.565665,0.001171,0.564347,2.813445,0.261894,1.67585,0.505737,-0.254035,1.754148,-0.636181,0.309926,1.262192,1
-1.456231,-0.2573,-0.255231,-0.879977,-1.020068,0.017668,0.343665,1.285822,0.262771,1.360201,-0.110852,0.29552,-1.204404,0.201103,-1.247598,-0.25958,-0.835987,-1.542242,-0.99761,0.346264,0.978857,0.614428,-1.778585,-1.02419,0.18418,1
-0.192769,0.896878,1.148249,-2.402648,-1.291231,1.798052,0.063502,0.936345,-2.133639,0.92878,-0.340013,-1.246766,1.460069,0.220862,-1.666349,0.306598,0.66635,-0.391027,0.594871,-1.210086,1.367259,-0.083988,-0.115835,2.133921,-0.779572,1
-0.3079,-0.157008,0.001226,-0.042084,-0.640931,0.184499,0.677331,0.68523,0.554345,-0.206525,-0.880522,-0.344207,0.8456,0.353701,-1.522005,-0.368535,-0.268543,-0.109423,0.940226,0.341063,-0.770559,0.190504,-1.042136,-0.671879,-0.019941,1
-0.238674,-0.222612,-0.583406,0.513132,-0.151095,-0.028737,-0.296876,0.635813,1.286065,-0.388041,-0.45872,0.742536,0.357603,1.048257,-0.756438,0.139838,-0.816784,1.313078,-1.186003,-0.635301,0.055695,-0.576956,-0.179747,-0.060793,-0.976705,1
0.826753,0.349388,-0.583274,0.176415,-1.367659,0.420446,0.255532,0.537306,0.801786,1.316688,-1.484977,0.862802,-1.154698,0.954424,0.289818,0.833105,-0.380131,-0.020642,0.07389,0.013775,1.583619,0.995968,-0.220847,0.025398,-1.574808,1
-0.87511,-0.09238,-0.987814,0.193613,1.155108,1.612481,-0.011186,1.574886,2.13535,2.562963,-0.887848,0.165927,0.15808,0.884977,1.065437,-1.195256,1.176484,-0.003507,0.448057,-0.24131,-1.598629,0.063861,-0.741916,0.307467,0.389063,1
-1.294058,1.585841,0.5516,-1.080721,2.010618,0.104018,0.075898,-1.355632,-0.034286,-0.97697,-0.967496,-0.761765,1.257869,0.838339,-1.531288,-0.128423,-0.009182,0.582677,-0.254592,0.203088,0.341692,-0.942272,-0.277853,-0.615807,0.594928,1
1.396115,0.244853,-0.371586,1.242253,0.508492,0.391622,1.288402,-1.651963,0.176545,1.105301,2.718091,-0.687876,0.885469,-0.111799,-0.222139,-0.031581,-1.117724,-0.460172,2.075304,-1.785414,1.676886,-0.028041,1.837152,-0.579535,0.997078,1
-0.207364,1.313999,0.577282,1.220993,-1.042291,-0.520682,-0.434191,-0.33593,0.330892,0.749181,1.139932,1.860217,-0.285089,-1.601635,-0.767557,-1.34798,-0.911648,-0.735104,-0.153828,0.872072,0.347732,-0.441762,-1.14495,0.60126,-1.182429,1
0.886095,1.414508,-0.665322,0.046336,-0.722421,-0.148708,0.37352,-0.763033,0.784039,0.037189,-0.694202,1.383988,-0.29885,0.982713,0.137819,1.014219,-0.194166,0.64268,0.485457,0.110835,-0.182092,0.772599,-0.14387,0.85253,-1.15146,1
0.735634,-0.517173,0.765593,0.723289,0.966508,1.041828,-1.127548,1.01372,1.098996,0.175543,1.982036,-2.089345,2.479256,2.727862,-1.084513,-0.148153,-0.441896,-0.539427,1.271991,-0.076069,-1.028933,0.152545,-0.411969,-1.127713,2.479172,1
0.864148,0.599549,0.810382,0.457834,-0.066795,0.560539,-0.759498,-1.136634,-0.458109,-0.198119,-0.508975,0.761843,1.500449,-1.327652,-1.959781,-0.134264,-0.800419,-0.359203,1.772415,1.215743,-0.298606,0.26849,0.286129,1.019351,-0.087556,1
-0.036348,0.740133,-0.75101,1.179345,-0.113561,-1.074432,-0.728731,1.470853,0.764685,0.990106,-0.073791,1.512804,1.958223,-0.102329,-0.677018,1.598047,2.203587,-0.385984,-2.102165,-0.336078,0.479246,0.058242,0.538478,-0.960998,-2.001591,1
-0.065131,-0.985378,-0.74879,-0.941256,-0.259968,1.078481,-1.548918,-0.545483,-1.40941,0.742837,0.218446,0.937596,-0.711594,2.424567,-0.439836,0.576722,-0.313328,-0.880932,-0.297669,0.62749,0.364407,1.616163,-0.782753,-0.584259,1.231639,1
0.701738,-0.560864,0.310349,0.854286,-1.001577,0.215642,1.108284,-0.017342,0.91263,1.562362,0.133642,-1.70328,0.651719,-0.106772,-1.292355,-0.889459,-0.877944,1.824185,1.1837,-0.152849,0.827035,0.511798,1.039188,-1.154537,0.148437,1
0.02718,0.603556,-1.063183,0.641738,-1.212233,0.164128,-0.214921,0.8755,0.992392,0.114275,-0.946951,0.326926,0.755839,0.43082,-0.647078,0.229022,-0.853042,0.004015,0.57308,0.280976,-0.577604,0.407553,-0.162879,0.133244,-1.217486,1
0.036846,-0.385361,0.837202,0.488935,-1.0381,0.933167,-0.485777,0.450083,0.703743,1.08359,0.984847,-1.525099,0.666452,1.441873,-0.18805,0.435742,0.088284,0.917265,1.411009,0.816458,-0.616212,1.234748,-0.475558,-2.462731,-0.262192,1
-0.822574,-0.678922,2.295398,-1.217853,0.725232,-0.202937,-3.947151,0.222091,1.016143,-0.950886,-1.028061,-0.463948,-1.126243,1.052185,-0.574294,-0.896888,1.364654,-1.803298,1.757744,0.178973,1.059598,0.442524,1.153957,-1.712926,-2.292377,1
0.705832,0.995296,-0.654042,-0.426809,-0.836771,1.02715,-1.010439,-0.575033,0.106362,2.254476,-1.016835,0.360987,0.620073,-0.893789,-0.491397,1.157046,-1.151814,-0.791158,0.521424,0.277988,1.65044,-0.339612,0.634497,1.427595,-0.112594,1
0.059135,0.262432,0.479929,1.828462,-0.224083,-0.257424,0.396818,0.67965,0.525678,0.688562,-0.478269,0.630911,-0.846176,-0.882803,-1.041365,-0.983976,-0.555967,0.217942,0.799275,-0.923161,0.480024,1.373443,-0.478986,0.533746,-2.30691,1
-1.456223,-1.519243,-0.664929,0.18077,0.005598,1.420775,0.739196,0.857809,0.539957,-1.196093,-0.169724,-1.015249,-0.010409,-0.821565,-0.521409,0.95703,0.699566,-1.048072,0.869118,-1.94989,2.48774,-0.470412,-1.45543,-1.200712,0.795518,1
-0.236354,-0.853161,1.283425,-2.176052,-1.029207,-1.188546,-1.121537,-0.590116,1.416769,-0.122445,-0.176564,2.235207,-0.829964,1.394328,0.657405,-0.876133,1.649068,1.14212,1.365161,-0.727026,-0.218581,-1.617509,1.308472,-1.100446,0.702573,1
-0.855325,2.142382,-0.192822,-0.098547,-0.588512,-0.940481,-0.220728,0.542508,1.191479,0.613147,-0.032237,0.48258,0.405966,0.709514,-0.312391,0.725215,-0.714041,-0.333993,0.00793,0.173814,-0.407409,-0.772826,-1.566878,1.405254,-0.11443,1
-0.317672,-0.24303,-1.345311,-0.12198,0.549003,-1.014207,-0.150029,-2.303485,-0.259254,0.340518,0.641438,0.653547,-0.419599,0.503089,1.065454,-1.573497,0.624664,0.817445,1.17968,2.938154,1.823416,-1.379534,-0.513405,0.157663,-0.581084,1
0.30764,0.457042,-0.353848,-0.170295,-0.864012,0.810674,-0.621692,1.077369,1.461744,0.938502,-0.822348,0.045207,0.547922,0.031357,-0.617028,0.955159,-1.149413,-1.847937,0.004161,0.628165,0.718121,-0.008811,-0.237431,0.715042,-1.048343,1
-1.540192,-1.532439,0.364343,1.803421,0.81467,0.784468,-0.169523,-0.68388,-0.647556,0.114411,1.001445,1.098799,-0.614346,-0.021275,0.485681,0.342562,-0.020354,-0.310483,0.605001,-2.06813,0.693389,0.066578,-0.962924,-1.4947,-1.635764,1
0.256946,1.28233,-0.703639,0.070965,-0.17778,-0.523955,-1.027724,-0.498504,0.721803,0.98338,0.836369,1.25734,-0.538675,1.317373,0.923625,1.179122,-0.104543,0.142295,0.469342,0.290108,-0.266452,0.198572,-0.815828,1.380788,-1.552927,1
1.270038,1.129997,0.990352,0.172302,-1.018481,1.574025,-0.862276,-0.24421,1.218298,1.579075,0.522881,-1.879228,0.344281,-0.504095,-1.278882,1.32273,-1.345747,-0.820404,-0.071866,-0.024988,1.357063,1.517409,0.819202,-0.375111,-0.699386,1
0.658307,0.019188,-0.388138,-0.075554,-0.06372,0.563962,0.441646,0.822901,-0.003482,0.172591,-0.255214,1.703211,1.269258,1.932239,0.896155,0.118099,0.794051,0.680087,2.398261,0.989186,-0.034953,-0.124681,-0.473223,-0.830208,1.831959,1
-1.976828,-0.387883,0.239399,-0.139495,-0.07908,-0.055179,2.002506,-0.021814,0.634616,-0.044549,-0.486957,-0.217718,-0.044916,0.906407,-0.514438,-1.958179,0.649883,-0.7996,-0.448513,0.993734,2.453995,-0.484234,0.640781,0.616766,0.726969,1
0.752546,-0.645954,-0.901411,-0.251022,-0.005081,2.540453,-1.559026,-0.863265,-0.271191,-0.451888,-0.624348,-0.253996,0.516575,-1.339036,-1.029207,0.810673,0.641247,0.739398,-0.087032,-1.115345,2.350927,0.211978,0.004208,0.421415,1.5987,1
0.120912,-0.769447,0.684867,1.130021,-2.264369,1.004204,2.088066,-1.203314,1.802454,-0.230603,2.14326,0.328357,0.461429,-0.042576,-0.618744,-1.31983,0.029388,0.660312,-1.370421,0.383459,0.104045,0.583238,1.727621,-0.707163,0.4788,1
1.2843,0.416096,-0.441579,-0.391286,-0.441628,0.265698,1.413419,-0.980258,1.202395,-0.128253,-1.18469,0.786045,1.003335,0.156542,-1.025942,0.300335,-0.710007,-0.172315,0.450619,0.349549,-0.928215,-0.26433,0.634737,0.317446,-0.398548,1
0.635224,1.611507,-0.148378,0.215848,0.619647,0.942428,-1.705652,-3.048251,0.307939,0.542308,0.686099,-2.502375,0.246911,1.532365,0.075043,1.095419,0.069039,0.12119,0.389938,0.950078,-0.307766,1.39397,0.27394,-1.733332,-1.64815,1
-1.548879,-0.604574,-1.933787,0.038679,-0.031916,0.279942,0.606659,-1.222489,-1.100157,0.632147,0.739943,-0.00964,-0.204635,-0.794624,-0.902317,0.594267,-1.237251,-1.755088,1.040602,-1.636619,-0.045763,0.820921,0.028897,-0.685048,-0.46665,1
0.377208,0.424247,0.447509,-0.688852,-0.927793,0.481243,1.088156,0.799064,1.107536,0.242665,-1.744469,0.969624,-0.216849,1.648994,0.256113,1.106651,0.036217,-0.501825,0.405822,0.84315,0.94286,0.391327,-0.916088,-0.049021,0.283812,1
1.223317,1.629568,-1.206419,0.590997,0.029923,0.020553,-1.086917,0.891525,0.929932,-1.939606,1.423599,-0.080716,0.267087,-0.10095,-0.751043,0.231588,0.937509,-0.389964,1.427265,-0.228763,0.300322,0.916648,-1.523308,1.034367,0.535755,1
