@relation 'AT: marketing_survey-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute 0.367v11+0.328v6+0.325v5+0.314v13+0.299v12... numeric
@attribute -0.555v3-0.448v4+0.316v11-0.313v2-0.283v5... numeric
@attribute -0.428v12+0.411v8-0.331v13-0.31v2+0.308v9... numeric
@attribute -0.398v2-0.371v10+0.366v6-0.344v9+0.321v5... numeric
@attribute -0.434v1-0.416v7+0.402v4-0.375v2+0.341v10... numeric
@attribute -0.723v14+0.326v11-0.323v13+0.286v12+0.252v7... numeric
@attribute '0.646v1-0.439v7+0.39 v5-0.237v3-0.196v8...' numeric
@attribute -0.427v4-0.419v1+0.365v2+0.355v10+0.337v6... numeric
@attribute 0.488v7-0.434v8+0.404v10+0.334v14-0.317v12... numeric
@attribute '0.55 v9-0.481v11-0.42v8+0.267v7+0.263v12...' numeric
@attribute -0.525v13+0.363v14-0.361v10+0.314v6+0.273v9... numeric
@attribute '0.503v5-0.366v6-0.356v13+0.295v12+0.29 v14...' numeric
@attribute '-0.48v11+0.43 v12+0.366v6+0.36 v10-0.273v5...' numeric
@attribute v15 numeric

@data
-1.831901,-0.539003,-0.253228,0.199173,-0.118066,-0.670465,-0.161316,-0.551994,-1.137369,-0.611679,-0.37738,0.347479,0.270682,3
-1.158822,-0.038639,-0.736749,-0.599181,0.122166,-0.403176,-0.886366,1.303837,-0.577478,-0.372647,0.977799,-0.241166,0.23809,2
0.179912,-0.82971,-0.259644,-0.813712,0.722697,1.480297,0.292194,0.603515,0.195251,1.143871,0.820296,-0.319719,0.812715,1
-1.131316,-0.381404,-0.607604,-1.566822,-0.949043,0.56996,0.286021,0.732826,-0.09127,0.402659,-0.639122,-0.526534,1.11935,2
-1.532593,0.222198,0.288348,-0.069122,0.191619,-0.102438,0.186353,-1.137618,-0.644314,-0.243838,0.75828,-0.22999,0.203784,1
-0.481496,0.492674,0.509227,0.662719,0.682471,0.08584,-1.244745,0.141676,0.548774,0.746774,-0.519365,0.602223,1.012652,2
1.443813,-0.882687,0.962019,1.326946,-0.180041,1.724845,0.839413,1.427036,-0.655331,-1.01053,-0.4123,0.339678,1.536997,2
-0.168281,-0.850831,2.181944,0.733999,0.052378,0.173752,-0.284157,0.106837,-0.835367,0.468507,0.335514,1.790588,-0.679654,2
0.300857,0.159245,1.059869,3.475266,-1.3131,0.019421,1.199703,1.386271,0.954904,0.172764,-0.394867,0.629586,0.541537,2
2.641049,-3.585375,-1.175388,-0.973219,0.532299,-0.010936,0.327965,1.022848,-0.166381,-0.180081,-0.257358,0.517371,-1.031053,1
-0.67144,-2.22483,-1.025297,-0.879385,0.838834,0.287711,-0.687293,0.21578,-1.321133,0.850435,0.445134,0.160185,-1.336376,1
2.587137,-4.17487,1.522007,-1.75758,-1.35962,0.773465,-1.262713,-0.489274,0.655847,-1.365685,-0.325929,1.754317,-1.027513,1
1.712506,2.553681,-0.026054,0.095073,-0.2172,1.16388,-0.496613,-0.26073,2.957737,-0.455993,-0.775463,1.745118,-0.383715,2
0.329441,0.195727,1.48886,-1.739044,-0.5675,0.128088,0.728917,-0.166039,1.099899,-1.667255,-1.858731,1.362425,1.274704,2
1.229563,1.786819,-0.007609,-0.490507,1.286882,1.598169,-0.903351,0.87181,1.93692,-1.394757,0.631892,0.422829,0.75364,1
1.794244,-1.274443,-2.412905,2.853068,1.360946,0.036443,0.514455,-0.454427,-1.372018,0.919765,-1.631176,0.419901,-0.011049,3
1.063258,-0.998029,-2.734052,0.286288,1.177946,0.28277,0.168453,-2.282834,0.977073,0.432328,-0.050637,0.640752,1.094291,2
3.131914,-0.655267,-0.631964,1.800284,0.446331,-0.026628,-0.432574,-1.209813,-1.520992,1.657369,-1.842159,0.664385,-0.333607,3
-1.777967,0.034115,1.559664,1.387712,0.381906,-0.97741,0.014057,-0.159914,0.350225,-0.030987,0.653193,0.885491,-0.421822,3
0.759089,2.220474,0.214215,-1.297576,1.714796,0.659881,1.215786,0.446849,0.575936,-1.867327,0.135862,0.550394,0.017205,2
2.122719,-1.648477,0.370366,-1.43167,2.846258,0.356934,-0.954102,0.427621,0.005482,0.17403,-0.846656,-0.208023,1.303848,1
3.253884,0.750079,0.65385,-3.37532,0.714552,-0.061639,0.709342,-0.215339,-0.21547,-1.597591,-0.121069,-0.49358,0.108787,1
0.65146,-2.414472,1.473393,-0.269446,0.395574,-1.633867,-1.199352,-1.588919,-0.965938,-1.119394,-1.000587,-1.743702,0.608663,2
0.758326,1.31248,1.094312,-1.303941,-0.75104,-1.119454,1.234604,-0.351458,-2.426591,-0.031062,-0.409044,-0.303621,-0.180822,3
-0.463211,0.464801,-0.093918,-1.037258,-0.997524,-0.717265,-0.253058,0.169096,0.855704,0.067695,0.495122,0.658954,-1.519274,2
-2.251058,0.541905,-0.756116,-0.302923,0.72622,0.053307,0.46523,-0.372393,0.257916,0.342337,0.540018,0.179742,-0.101095,1
-2.106746,0.20788,0.085834,0.751561,0.965779,1.5683,-1.490817,-1.126067,0.991295,0.062019,0.043144,-0.109627,-0.948442,2
-1.25077,0.398474,0.289378,0.891497,0.064042,0.005623,-0.695759,0.090273,-0.329411,0.235152,0.430449,0.242558,-0.635927,3
-0.604253,-0.40134,-0.096736,1.101787,-0.782236,-0.200871,-0.573701,1.953204,-0.459088,-0.033324,-0.254742,0.565069,0.228375,2
-0.229777,0.498272,0.816303,0.22527,0.330136,-1.004243,-0.194082,1.147701,-0.848863,-0.31069,0.17155,-0.978553,-0.318308,1
-0.986743,-0.466425,1.073428,0.7509,0.097983,-1.16633,-1.25757,0.225461,-0.62588,-0.452013,-0.478495,-0.86008,-0.130861,2
0.015785,0.052238,-0.138943,-0.418516,0.185417,-0.873803,0.030587,0.185239,-1.14192,-0.241667,-0.10925,-0.807717,0.087322,2
-1.190041,0.725234,0.800258,0.397852,1.284976,-0.423393,-0.124195,0.411266,0.567825,-0.228162,-0.947279,0.766317,-0.776777,2
-1.040216,0.467713,0.143251,0.842063,0.718629,-0.794746,0.675874,-0.237163,-0.025551,-0.172448,-0.856418,-0.967842,-0.481581,1
-0.298891,-0.666808,0.426041,-1.375186,-0.670985,0.287821,1.212849,0.567019,-1.01811,-0.345377,0.076917,-1.331953,0.170346,3
-1.814522,-0.148337,0.965066,-0.274299,-0.63475,0.762986,-0.239612,-0.08549,-1.067083,-0.087307,0.11904,0.194998,0.462411,1
-0.738415,-0.603505,0.364726,-1.019464,0.82463,0.433958,-0.695496,0.713774,-1.780827,0.444224,0.868099,0.357542,0.893917,3
-0.261424,-1.447197,-0.346701,-0.802338,0.496104,-0.437352,0.073799,0.309399,0.042212,0.494412,-0.686879,0.830726,0.158278,2
-0.390918,-0.675906,-0.804483,-0.259581,-0.37262,-1.609217,0.315289,0.830317,-0.067272,-0.504586,0.281173,-0.461653,-0.393224,2
-1.99452,0.401951,-0.972044,0.971931,-0.67988,-0.520859,0.012509,-0.313374,0.484764,-0.06831,0.281639,0.889382,-0.678788,1
1.349465,1.507379,2.59407,-0.248322,0.373298,-0.995941,-0.394686,0.210307,-1.359465,-0.48668,0.005669,-0.846751,-0.969831,3
0.753373,0.034725,0.641933,-1.539241,-0.165004,1.31027,0.403162,-0.97302,-1.084658,-1.510291,-0.623991,0.617772,1.079059,2
-0.59743,1.199891,2.432068,-1.800661,1.615544,-1.144047,-0.417875,0.13829,-1.938982,0.182919,-0.85506,-0.388902,-0.004031,2
1.383767,1.661621,2.281042,1.123124,-3.414626,-0.07198,-0.382181,-0.761673,0.936334,-0.436608,-0.786156,-0.266117,1.16673,2
-1.971653,-0.10211,-0.278609,0.377604,-0.260613,0.277107,0.307579,0.008747,-0.486769,-0.949717,0.822267,0.288827,0.265063,2
1.915868,2.399111,0.990831,-0.580577,-0.054779,-0.372445,1.274398,1.019206,0.860144,-2.752218,0.356599,-0.417991,0.820595,1
1.202984,0.927247,-2.129482,-0.705119,0.400174,-4.122683,-1.034995,1.420233,0.698055,-0.516276,-0.753787,0.459748,0.522228,3
1.640827,2.242877,-0.619323,-0.148541,0.436696,-0.437151,0.243449,1.312171,0.790836,-1.900363,-2.376871,-0.731679,-1.096028,1
1.220417,0.554844,-1.712807,0.834688,-1.680124,-3.313555,1.289073,0.328377,-0.008446,0.423045,0.341873,-0.674501,-0.183997,3
-0.89595,0.553228,2.567635,-0.327134,-2.331174,-0.272844,-2.084861,-1.199867,0.393334,-0.333729,-1.02228,-0.024194,0.264331,5
-1.597052,0.690813,0.00332,1.418278,-0.314159,-1.600798,0.471607,0.244185,0.5012,-0.428597,-0.393763,-0.979349,0.755736,5
1.002117,0.476405,0.250226,-0.538515,0.688244,-0.121997,0.213939,-0.732885,-1.334594,-1.400893,-0.479823,0.711362,0.674114,5
-1.204519,-0.380201,0.158064,-1.337693,-0.060873,0.840249,-0.273059,-0.183525,-0.66928,-0.143152,-0.151014,0.676788,-0.167835,1
1.18102,0.929084,-1.825817,1.705214,-1.089913,-3.054242,-0.720298,0.682621,-1.195343,-0.782614,0.778418,0.879253,-1.001714,2
2.80791,0.422727,0.463192,1.835751,-2.287406,0.76605,-2.019952,1.440012,0.307767,0.580069,-0.694243,-0.391995,-0.379764,3
3.967167,1.578689,-2.225738,2.368882,-1.776761,-1.171759,-0.063345,0.192995,-0.247559,-0.790497,1.449937,0.198056,0.274478,2
1.187876,0.680838,1.573157,0.655429,-0.897247,3.096511,-1.496329,0.574253,1.901187,-0.529636,1.235519,-0.613259,-0.602026,1
0.331566,1.62717,-2.060862,0.013539,0.030651,1.144568,-1.483748,-0.324731,-1.731294,-1.011869,1.995188,0.444813,-0.135672,2
-0.516098,0.508774,-0.859542,0.965698,1.180732,-0.734009,-0.211134,0.116097,0.273534,-0.196046,0.21013,0.973124,0.717524,1
-2.88553,0.585512,-0.498172,0.980732,-0.318853,-0.123351,-0.375456,-0.523977,0.267848,0.330757,-0.37835,0.015422,0.07474,2
-0.73531,1.24104,-0.870756,-0.198536,0.609027,-0.525866,0.918128,-1.540451,-0.197461,0.243743,-0.701572,-1.230036,-0.635658,3
-0.391908,0.747898,-0.306282,-0.890717,1.232309,1.264403,0.581904,0.060269,-0.55524,0.040363,0.511802,-0.018355,0.396933,2
-1.153128,-1.058457,-0.226676,-0.403279,0.005459,-0.040163,-1.343068,0.913248,-0.826501,-0.042699,-0.406625,-0.559895,-1.42272,1
-0.957145,-0.896641,-0.135913,0.987682,-0.513064,0.257635,0.304916,1.178835,0.295874,-0.149711,0.060386,0.111554,0.782359,2
-0.684908,1.213777,-0.777927,-0.599762,-0.173139,-0.027233,0.891236,-0.711967,-0.447119,-0.056838,-0.418529,-0.036216,1.224396,1
-0.606989,-0.476336,0.01621,-0.205208,-0.002778,-0.53407,0.008626,-0.308727,0.628117,-0.37665,1.010834,0.390266,0.443993,3
-0.338568,-0.565255,0.443292,-0.393036,0.175104,0.628864,0.332267,-1.191496,-0.330491,-0.460222,-0.964622,-1.063865,0.617828,2
-1.560661,-0.848777,-0.67253,0.561506,-0.597514,-1.856957,-0.250614,0.155602,-0.083484,-0.650497,0.102981,-1.014924,0.29298,2
1.611147,-1.902918,-0.650343,-1.023634,1.255465,0.87276,0.496904,-0.957802,-0.465387,-0.878664,-0.166825,-1.752434,1.479041,2
0.645222,-1.697808,-0.67204,0.41743,-0.031706,1.921826,-0.783804,0.546354,0.487318,-0.64931,0.197257,-0.588388,0.506114,1
0.595076,-2.195065,-0.917827,0.543006,2.810082,-0.150207,-1.08816,-1.050586,-0.222658,-1.271971,0.085552,-0.338803,0.20973,2
0.484545,-2.592784,-0.840948,-2.995847,-2.89553,-1.33722,1.889908,-0.253821,-0.149516,0.116469,0.35159,-0.447896,0.558022,2
-1.202015,-0.432136,-1.387837,-1.240409,-1.453697,-0.231708,0.053171,1.122678,0.64774,0.624765,1.843685,1.005775,-0.158955,2
1.779713,-3.17714,-0.372582,-0.826449,-2.700376,0.184818,3.796225,0.564645,-0.821557,-0.373969,2.254082,-0.145795,0.713594,2
1.335103,0.185496,3.172467,-0.518157,1.00305,-2.139283,0.210714,0.412582,-1.129168,-0.201235,-0.242886,1.07425,-0.192686,2
1.047387,-0.978401,2.313678,0.972705,-0.649008,0.337752,1.194836,0.414964,-1.922883,-1.939801,1.087051,0.318226,1.01706,2
0.344431,0.71805,2.588691,-1.793031,0.107211,-1.825428,1.181793,-1.618543,-0.192522,0.317034,-0.06407,-0.119423,0.793263,2
-0.061139,-1.596983,-1.826555,-3.601681,0.636969,-0.33001,-0.161849,1.760999,0.489494,-0.382923,0.576924,0.576004,1.186137,1
-0.715367,-0.100809,-0.606004,-3.545564,-0.560121,-0.198588,1.453482,1.995452,-0.617771,0.507283,-1.285445,0.769868,0.370186,1
1.294521,-2.36666,-0.253543,-2.203436,-0.7781,0.322681,-0.248486,3.221153,0.698387,0.385417,-1.215183,-0.086991,0.720942,1
-0.665499,-0.515929,-1.089998,1.064102,0.417953,0.677082,-1.245382,0.12656,0.050315,-0.468511,0.945584,-0.010282,-0.262154,2
0.882104,1.103296,2.505588,-1.323643,-0.509357,-1.072109,-0.691624,-1.31859,-0.193128,0.078403,1.282105,-0.563945,0.933959,3
1.927184,-0.639419,-0.822623,-2.715828,-3.391354,0.895386,1.301903,-0.861734,-0.436461,-0.656077,-0.402206,0.395671,1.166555,3
3.378156,0.856575,1.703585,-1.161732,-3.650427,0.951684,0.886829,-1.829415,-0.020232,0.794322,-0.295186,-1.635615,0.987349,1
0.505011,-1.189029,-2.048566,0.054342,-3.550145,1.836217,2.57245,0.029342,0.200698,0.209189,1.217705,-0.792258,0.695969,3
0.463257,-0.083829,1.799838,0.864733,-1.71872,1.324818,-1.362765,0.604945,1.759818,0.357991,-0.667924,-2.32716,0.566418,3
-0.926618,0.203822,1.201151,0.785951,-0.618106,-0.020024,-0.131328,-0.272625,-0.241362,0.766132,-0.11565,0.235358,-0.222353,3
-1.738374,1.254229,-0.493275,-0.102834,0.395657,0.83063,-1.311306,0.257763,-0.665049,0.507906,-0.221634,0.416511,-0.051904,3
1.906588,-0.55006,1.059106,0.858066,-2.369387,1.148149,-0.358873,-0.608561,1.347201,0.834968,0.330845,-1.837957,-0.175769,2
0.052354,0.180295,1.999063,-0.080638,-0.512045,0.501269,0.692138,1.494731,-0.112617,0.285719,-0.128534,-1.393873,1.252368,2
-1.055666,0.639025,1.552391,1.60873,-0.972077,0.091591,-0.844062,0.997389,0.154539,-1.38562,0.909074,-1.486557,0.926624,1
2.117434,-0.95039,1.056285,2.514489,1.037722,1.148166,1.327689,-0.494618,0.173378,-0.1678,0.325975,-0.330944,0.396716,2
-0.77583,-1.391631,-0.099307,0.577197,0.490852,0.731558,1.467996,1.376872,-1.125409,0.560026,-0.487824,0.947541,-0.495081,1
3.047588,-1.525201,2.994883,0.313411,0.53725,0.249379,0.233945,-0.240189,-2.157136,0.574088,1.961704,0.283376,0.242011,1
1.727021,2.412542,-1.106119,-0.061256,-0.974285,1.013561,-1.319768,-0.946527,-1.534888,-1.557382,0.522671,-0.122634,0.84752,1
1.46719,1.764247,1.821055,-0.870431,0.017698,-0.393745,-0.64578,-0.88098,-0.964617,-1.100922,2.569358,-0.105706,-1.21145,2
0.945662,1.947595,-1.54445,0.859526,0.494813,2.279084,-1.259425,-1.783041,-0.011763,0.250713,-0.367431,-0.595273,-0.213226,1
0.89689,-0.29576,-0.140833,3.700782,-1.326223,0.248427,1.14388,1.688725,-0.493366,0.124972,-0.953874,-0.677083,-0.706903,2
0.872098,0.307838,-1.029784,3.484797,0.816693,-1.121347,0.040045,-0.001402,-1.174254,-0.680191,-1.054028,0.532856,-1.40261,2
2.165182,1.146107,1.273327,2.394556,-0.458021,-0.389024,1.319061,1.502775,-0.764504,0.156554,-1.624883,-0.711441,0.020755,2
-1.905471,0.711454,1.459494,0.617752,-0.336945,0.045621,0.683693,0.347829,0.52821,-0.048992,0.174803,-0.061222,0.596232,2
1.143778,1.720969,-2.045512,-0.385255,0.282742,2.63577,0.460283,-0.726954,0.119797,0.482288,0.804977,-0.89655,0.597386,2
2.837162,-0.484385,0.530889,1.211717,2.444875,0.46005,0.271786,-0.017347,0.481133,-0.823159,-0.151355,-0.517499,-1.538931,2
3.657595,1.638455,-1.061341,-0.758464,2.241153,0.432159,0.533557,-1.132298,0.926311,1.243133,1.182321,-0.001335,0.591055,3
0.879413,-2.18492,1.963722,-0.685682,1.150982,-0.437627,2.239822,-1.021929,-0.186365,1.520861,0.07655,0.018732,-0.785149,2
0.316443,1.424564,0.399659,-1.650501,1.189575,0.618065,0.705775,1.393001,0.818348,1.888091,-0.089113,-1.20381,0.706158,2
-1.177688,1.571916,0.288833,0.058137,1.409814,0.009053,-0.510467,-0.259405,-0.289088,-0.353619,0.39466,0.436162,1.262518,3
-2.060591,0.386686,-0.947039,0.615375,0.640683,-0.10546,0.287809,0.045463,0.110741,-0.633888,-0.314469,0.075014,0.06198,3
1.038177,2.168187,2.041696,-0.842172,0.106554,0.471431,-0.511479,-0.787268,-1.318753,-0.799041,2.038949,-0.192279,-1.435483,2
1.330608,1.064099,-2.15875,-0.023182,-0.32076,2.36016,-0.696775,-1.84342,-0.078614,0.218182,-0.295473,-0.77037,-0.04313,2
0.807615,-0.567116,0.221021,3.668172,-0.711137,0.931759,0.858801,1.581838,-0.739215,-0.172418,-1.420155,-1.477468,-0.404468,2
1.097188,-0.744704,-1.730827,2.14209,-0.353733,-0.132534,1.301097,-0.390461,-1.527908,-0.613016,-1.640894,-0.154788,-1.112902,3
2.825773,0.121148,0.438851,1.577397,-1.290606,-1.177171,1.18186,2.133089,-0.678733,0.193963,-0.693731,-0.123115,-0.102311,2
-1.789682,0.400945,1.152577,0.223302,-0.70881,0.084135,0.682243,0.709842,0.394028,0.120653,0.375175,0.189654,0.422682,2
0.918688,2.773511,-1.344469,0.957453,1.453167,1.646958,-0.80077,-0.337895,0.473452,0.415113,1.391842,-0.208906,0.307678,2
2.698674,0.279873,0.251887,1.471986,1.752605,-0.151618,0.76728,0.008833,0.73993,-0.310956,0.182676,0.514355,-2.017824,3
3.530741,1.319068,-1.005938,-1.091716,2.556221,1.149958,-0.318523,-0.092766,0.344766,1.48721,1.245197,0.126006,0.202745,2
0.367613,-1.620811,2.633426,-0.136225,2.281623,0.199096,0.825091,0.077983,-0.70106,1.797468,0.067469,0.321171,-1.343555,2
0.387024,1.322254,0.848255,-1.223112,2.159514,0.393661,-0.277706,1.614795,0.859304,1.490996,0.10343,-1.491649,0.88898,3
-0.564978,0.195518,-0.40832,-1.052231,0.671424,0.018464,-0.158231,-0.239077,-0.368885,-0.600963,0.598867,0.029597,1.609073,3
-2.128498,1.048635,-0.777445,1.303033,0.918353,-0.941533,-0.200178,0.293436,0.410493,-0.51878,0.212104,0.819029,-0.234092,2
-1.062904,0.510748,0.06532,0.758228,0.956338,-0.23194,0.653555,-0.665574,-0.128578,-0.035311,-0.234602,-0.366139,0.108178,2
0.538718,-0.257537,-0.570732,-0.495573,-1.151496,-0.252959,0.843744,-0.07033,-1.335776,-0.492241,0.625846,-1.335532,-0.30971,2
-1.040316,0.379098,0.633868,-0.387391,-0.65919,-0.337566,-0.01491,0.368193,-0.106578,-0.723935,-0.218884,-0.03777,-0.172677,2
0.16082,-0.12599,-0.380822,-0.303817,0.120873,-0.653087,-0.876522,0.632587,-1.56929,-0.485317,0.865203,-0.61717,-0.972911,1
-0.120519,-1.328388,-0.757115,-0.579275,0.516977,0.912142,-0.301656,-0.170734,-0.825214,0.419822,-0.442037,0.525309,-0.21798,3
-1.350124,-1.137988,-0.240131,-0.677527,0.070033,0.864195,0.157915,0.250393,-1.07171,-0.289292,0.912745,-0.314652,-0.012964,1
-3.03338,-0.096281,0.162518,-0.107083,-0.033329,0.813432,0.3055,0.498393,0.435346,0.165623,-0.665449,0.574921,-0.246306,3
-1.186089,-0.295723,0.599133,1.360322,0.697229,-0.191662,-0.583188,0.377813,0.035275,-0.287544,-0.519412,0.577577,0.410627,2
-0.661259,-1.195734,-1.651473,1.406462,-0.621868,-0.909634,0.98617,-0.35532,-0.518491,0.047228,-0.023067,0.02861,0.636934,2
-1.755522,-0.126799,-0.33355,1.207595,0.839478,-1.087034,-0.82686,-0.030274,0.853173,0.089986,-0.113425,0.707047,0.188567,1
-2.0221,0.392884,0.314638,1.142801,-0.978871,0.135731,1.354171,0.257049,0.978394,-0.040989,-0.656617,-0.545365,0.600715,2
-0.229321,0.616225,0.37982,0.032484,-0.762254,0.472139,-0.147653,0.788081,0.879458,0.096585,-0.153507,0.109145,0.573068,1
-1.26598,0.605136,-0.305214,0.386944,0.258537,0.402323,0.746731,0.420588,-0.670504,0.349962,-0.084714,-1.406933,-1.747792,2
-0.998267,-0.482939,-0.684569,-0.87029,0.279562,-0.372591,-1.476305,0.4871,-0.056063,0.076591,0.437624,0.105701,-0.250739,1
-0.027331,1.077876,0.796262,-0.206106,0.306552,1.285017,0.045096,0.301177,0.372344,0.028356,-0.742345,0.019108,-0.455735,2
-0.266818,-0.364865,-0.268295,-0.160972,-1.444277,-0.210539,0.963668,0.567216,0.21165,0.04004,-0.411946,-0.905233,-0.246278,2
-1.939451,0.445717,-0.192822,0.535916,-0.754398,-0.800679,-1.066125,-0.654968,-0.667586,-0.496786,-1.041695,-0.328474,0.376566,1
-1.900136,0.75783,0.677865,-0.258477,0.036631,0.589495,-0.617649,-0.64723,0.718651,0.289939,-1.200042,-0.546274,-0.652795,2
0.296429,-0.318021,0.753361,0.710796,-0.208532,-0.648989,0.735504,-0.318954,0.378681,-0.188409,1.070056,-0.461988,-1.167607,2
-0.401555,0.074687,-0.855484,-0.438196,0.084347,-0.995078,0.632092,0.629927,0.1943,-0.158518,0.456897,0.524384,0.333372,3
-0.619349,-0.171859,0.647393,0.305789,-0.475027,-0.009006,-0.136716,1.870295,-0.033775,-0.316933,0.537686,0.374368,-0.568093,1
0.303283,-0.482079,0.508164,0.600227,-0.730696,-0.170148,-1.030886,1.546817,0.117895,0.020537,-0.978469,0.846358,0.543827,1
-0.338899,-0.626185,0.453267,0.102016,-0.660072,0.059879,0.650769,1.010738,0.16105,-0.149563,0.202834,0.03053,-0.43587,2
-2.13974,-0.477087,-0.123332,0.117036,1.040283,-0.350564,-0.494059,0.269871,-0.31255,-0.374765,0.213354,0.918186,0.453582,3
-1.398985,0.229495,0.170233,-0.484428,-0.666166,0.578727,-1.479632,0.730165,-1.172481,-0.159874,0.425535,-0.202848,-0.26212,3
-1.271516,-0.183935,1.765707,0.409249,0.264533,0.81796,-0.44078,0.055021,-0.406192,-0.253403,0.451039,-0.376473,-0.419348,3
-2.378363,0.734417,0.110471,1.072721,-0.721149,-0.102881,-0.371409,-0.422355,-0.028237,-0.058738,-0.248061,-0.203021,0.565724,3
-1.470578,0.824885,-0.366263,-0.333247,0.647931,0.591229,0.859187,-1.866383,-0.731789,0.234831,-0.293657,-1.366699,-0.797583,2
-0.577332,0.431126,-0.505216,0.01191,0.470123,1.001813,0.178613,-0.365564,-1.442951,0.15399,0.647255,-0.65833,-0.428605,3
-1.207517,-0.95634,0.028181,-0.983467,0.471204,0.242757,-1.068483,1.030353,-0.290441,-0.150444,-0.228236,-0.072786,-0.910478,2
-1.491163,-1.223833,0.230791,1.052372,-0.6402,0.581219,0.322088,0.678483,0.128631,-0.245691,0.866461,0.292932,0.668008,1
-1.017676,0.975546,-0.549012,-0.335671,-0.466315,-0.49716,0.984522,-1.386738,-0.247279,-0.239886,0.785706,0.463203,1.157619,1
-0.568425,-0.350643,0.098076,-0.727048,0.459702,0.239109,0.061218,0.17442,0.612684,-0.295464,0.298832,0.225091,0.709716,2
1.589549,-0.328513,1.503813,1.053115,-1.831483,1.903146,-0.433537,-0.796155,1.114299,0.752391,-0.267686,-2.406874,-0.049794,3
0.481368,-0.223646,1.778422,-0.108897,-0.600902,-0.363906,0.557837,1.401019,0.24152,-0.016162,0.401875,-1.3073,1.476401,2
0.064569,0.030692,1.949997,1.324394,-2.808934,0.083446,-1.498867,-0.070412,2.02843,-0.887947,0.626773,-1.093945,0.942734,2
2.19183,-1.180815,0.973899,2.380637,1.18675,1.072454,0.551723,0.370495,-0.041084,-0.010792,0.787011,0.114438,0.05598,3
-0.604908,-0.592689,0.238949,1.764898,0.902501,-0.932492,1.623124,0.304006,-0.122877,0.046599,-0.092248,1.08187,-0.052834,2
2.476272,-0.228887,3.467504,1.16318,0.754748,0.354195,0.656225,-0.763617,-1.997059,0.834069,1.496832,0.495436,0.062643,2
1.727021,2.412542,-1.106119,-0.061256,-0.974285,1.013561,-1.319768,-0.946527,-1.534888,-1.557382,0.522671,-0.122634,0.84752,2
0.762531,2.30965,2.261871,-0.907722,0.123566,1.340654,0.188372,-1.477961,-1.471376,-0.868981,1.179754,-0.955702,-1.14232,1
1.221307,1.806132,-1.764625,0.925076,0.477801,1.409861,-1.959277,-1.092348,0.140859,0.320653,0.491764,0.16815,-0.506388,1
0.737033,-0.464806,-0.227575,3.240783,-1.681076,1.156164,1.842282,1.360045,-0.78017,0.224678,-1.612697,-1.189629,-0.58729,2
1.212977,-1.055213,-2.037744,1.74764,-0.725597,-0.094021,1.299647,-0.028448,-1.662091,-0.443371,-1.440522,0.096089,-1.286451,2
2.165182,1.146107,1.273327,2.394556,-0.458021,-0.389024,1.319061,1.502775,-0.764504,0.156554,-1.624883,-0.711441,0.020755,1
-1.804562,-0.100836,1.432045,0.056841,0.055305,0.691755,-0.378802,1.468069,-0.066283,-0.019729,0.369929,-0.165349,0.38438,2
1.620673,1.668468,-2.403476,-0.120305,0.09969,0.973036,-0.163455,-0.21068,0.639503,0.465159,2.062331,0.184914,0.351798,3
2.926438,-0.213029,0.169035,1.244327,1.829788,-0.223283,0.556865,0.08954,0.726982,-0.525769,0.314926,0.282887,-1.841365,2
3.497739,1.469409,-1.148083,-1.218464,1.886301,1.339896,1.231959,-1.460978,0.639507,1.342839,0.523497,-0.513881,0.710668,1
0.293217,-1.390386,2.715812,-0.002374,2.132595,0.274808,1.601057,-0.78713,-0.486598,1.64046,-0.393567,-0.124211,-1.002819,2
0.559086,1.433442,0.037339,-1.711699,0.502643,-0.06122,1.556405,0.715482,1.265712,1.81366,0.048383,-1.080275,0.920918,3
-0.609046,-0.284037,-0.801979,-1.90668,-0.055293,0.964715,0.53872,-0.205744,-0.789872,-0.331613,0.140416,-0.232073,1.555136,2
-2.104658,-0.092869,-1.340698,-0.239075,-0.086033,0.84079,0.984761,0.078797,-0.310246,-0.364537,-0.772921,-0.186656,0.008043,2
-2.412438,0.199918,-0.507092,0.949862,1.078707,-0.495783,-0.48427,0.6576,-0.108282,-0.239985,-0.25338,0.37149,0.300994,2
-0.698943,-0.470406,-0.770495,0.347986,0.174957,-0.011528,-0.078597,-0.331204,-1.042286,-0.205144,0.747885,-0.314272,0.400027,3
1.248772,1.001532,1.382737,-1.911904,-1.151183,-0.963422,0.311004,-0.617263,-1.036578,-0.356367,0.093196,-2.030381,-0.189847,3
-0.018357,1.210822,0.73266,-1.367946,-0.15115,1.231659,-0.489645,-0.326215,-1.111806,-1.387744,-0.283272,0.786064,0.991729,2
-0.358373,0.825648,2.462474,-1.743835,1.951391,-1.189388,-0.404907,-0.218168,-1.824436,0.337652,-0.929248,-0.538235,-0.038995,2
2.311767,0.27145,2.669783,1.529851,-2.050849,-0.267162,-1.025436,-0.758736,0.917468,-0.429695,-0.679736,-0.194731,0.884723,2
-1.463439,-1.049339,-0.555587,-0.053828,-0.368475,0.274328,0.884649,-0.770103,-0.304892,-0.99716,0.619664,-0.286479,0.573744,2
